Word,Freq_Per_Mil1,Log_Freq_Per_Mil1,Word_Length,Word_Syll
34205,stealthiest,0.02,0.301,11.0,3.0
34206,stealthy,0.29,1.2041,8.0,2.0
34207,steam,13.45,2.837,5.0,1.0
34208,steamboat,0.51,1.4314,9.0,2.0
34209,steamboats,0.06,0.6021,10.0,2.0
34210,steamed,1.96,2.0043,7.0,1.0
34211,steamer,1.04,1.7324,7.0,2.0
34212,steamers,0.16,0.9542,8.0,2.0
34213,steaming,1.98,2.0086,8.0,2.0
34214,steamroller,0.24,1.1139,11.0,3.0
34215,steams,0.14,0.9031,6.0,1.0
34216,steamship,0.47,1.3979,9.0,2.0
34217,steamy,0.9,1.6721,6.0,2.0
34218,stearic,0.02,0.301,7.0,2.0
34219,steeds,0.16,0.9542,6.0,1.0
34220,steel,18.45,2.9741,5.0,1.0
34221,steelhead,0.12,0.8451,9.0,2.0
34222,steelmaking,0.02,0.301,11.0,3.0
34223,steels,0.1,0.7782,6.0,1.0
34224,steelworker,0.02,0.301,11.0,3.0
34225,steelworkers,0.06,0.6021,12.0,3.0
34226,steelworks,0.08,0.699,10.0,2.0
34227,steely,0.27,1.1761,6.0,2.0
34228,steep,2.45,2.1004,5.0,1.0
34229,steeped,0.29,1.2041,7.0,1.0
34230,steeper,0.14,0.9031,7.0,2.0
34231,steepest,0.06,0.6021,8.0,2.0
34232,steeple,0.41,1.3424,7.0,2.0
34233,steeplechase,0.14,0.9031,12.0,3.0
34234,steeples,0.1,0.7782,8.0,2.0
34235,steer,5.98,2.4857,5.0,1.0
34236,steered,0.71,1.5682,7.0,1.0
34237,steering,4.06,2.3181,8.0,2.0
34238,steers,0.9,1.6721,6.0,1.0
34239,stegosaurus,0.1,0.7782,11.0,4.0
34240,stellar,0.8,1.6232,7.0,2.0
34241,stem,2.24,2.0607,4.0,1.0
34242,stemmed,0.06,0.6021,7.0,1.0
34243,stemming,0.24,1.1139,8.0,2.0
34244,stems,1.0,1.716,5.0,1.0
34245,stench,2.22,2.0569,6.0,1.0
34246,stencil,0.18,1.0,7.0,2.0
34247,stenciled,0.1,0.7782,9.0,2.0
34248,stenciling,0.16,0.9542,10.0,3.0
34249,steno,0.25,1.1461,5.0,2.0
34250,stenographer,0.8,1.6232,12.0,4.0
34251,stenographic,0.04,0.4771,12.0,4.0
34252,stent,0.04,0.4771,5.0,1.0
34253,step,118.67,3.782,4.0,1.0
34254,stepchild,0.14,0.9031,9.0,2.0
34255,stepchildren,0.12,0.8451,12.0,3.0
34256,stepdaughter,0.59,1.4914,12.0,3.0
34257,stepdaughters,0.02,0.301,13.0,3.0
34258,stepfather,2.96,2.1818,10.0,3.0
34259,stepladder,0.35,1.2788,10.0,3.0
34260,stepladders,0.08,0.699,11.0,3.0
34261,stepmother,4.24,2.3365,10.0,3.0
34262,stepped,12.86,2.8176,7.0,1.0
34263,stepper,0.02,0.301,7.0,2.0
34264,steppes,0.06,0.6021,7.0,1.0
34265,stepping,6.96,2.5514,8.0,2.0
34266,steppingstone,0.02,0.301,13.0,3.0
34267,steps,24.69,3.1004,5.0,1.0
34268,stepsister,0.33,1.2553,10.0,3.0
34269,stepsisters,0.22,1.0792,11.0,3.0
34270,stepson,0.53,1.4472,7.0,2.0
34271,stereo,5.96,2.4843,6.0,3.0
34272,stereomicroscope,0.02,0.301,16.0,6.0
34273,stereos,0.35,1.2788,7.0,3.0
34274,stereotype,0.71,1.5682,10.0,4.0
34275,stereotyped,0.12,0.8451,11.0,4.0
34276,stereotypes,0.41,1.3424,11.0,4.0
34277,stereotypical,0.2,1.0414,13.0,6.0
34278,stereotyping,0.04,0.4771,12.0,5.0
34279,sterile,2.18,2.0492,7.0,2.0
34280,sterility,0.18,1.0,9.0,4.0
34281,sterilization,0.33,1.2553,13.0,5.0
34282,sterilize,0.47,1.3979,9.0,3.0
34283,sterilized,0.71,1.5682,10.0,3.0
34284,sterilizer,0.04,0.4771,10.0,4.0
34285,sterilizes,0.06,0.6021,10.0,4.0
34286,sterilizing,0.06,0.6021,11.0,4.0
34287,sterner,0.08,0.699,7.0,2.0
34288,sternest,0.06,0.6021,8.0,2.0
34289,sternly,0.08,0.699,7.0,2.0
34290,sternness,0.02,0.301,9.0,2.0
34291,steroid,0.39,1.3222,7.0,2.0
34292,steroids,2.55,2.1173,8.0,2.0
34293,stethoscope,0.94,1.6902,11.0,3.0
34294,stethoscopes,0.04,0.4771,12.0,3.0
34295,stevedore,0.04,0.4771,9.0,3.0
34296,stew,6.43,2.5172,4.0,1.0
34297,steward,2.75,2.1492,7.0,2.0
34298,stewardess,3.16,2.2095,10.0,3.0
34299,stewardesses,0.69,1.5563,12.0,4.0
34300,stewards,0.31,1.2304,8.0,2.0
34301,stewardship,0.04,0.4771,11.0,3.0
34302,stewed,0.43,1.3617,6.0,1.0
34303,stewing,0.35,1.2788,7.0,2.0
34304,stews,0.14,0.9031,5.0,1.0
34305,stick,97.12,3.695,5.0,1.0
34306,stickball,0.25,1.1461,9.0,2.0
34307,sticker,2.78,2.1553,7.0,2.0
34308,stickers,1.82,1.9731,8.0,2.0
34309,stickier,0.04,0.4771,8.0,3.0
34310,stickiest,0.02,0.301,9.0,3.0
34311,sticking,14.53,2.8704,8.0,2.0
34312,stickler,0.9,1.6721,8.0,3.0
34313,sticks,13.61,2.842,6.0,1.0
34314,sticky,5.73,2.4669,6.0,2.0
34315,stiff,10.25,2.7193,5.0,1.0
34316,stiffed,0.92,1.6812,7.0,1.0
34317,stiffen,0.2,1.0414,7.0,2.0
34318,stiffened,0.14,0.9031,9.0,2.0
34319,stiffener,0.08,0.699,9.0,3.0
34320,stiffening,0.16,0.9542,10.0,3.0
34321,stiffens,0.2,1.0414,8.0,2.0
34322,stiffer,0.22,1.0792,7.0,2.0
34323,stiffest,0.04,0.4771,8.0,2.0
34324,stiffly,0.04,0.4771,7.0,2.0
34325,stiffness,0.18,1.0,9.0,2.0
34326,stiffs,0.94,1.6902,6.0,1.0
34327,stifle,0.29,1.2041,6.0,2.0
34328,stifled,0.39,1.3222,7.0,2.0
34329,stifles,0.24,1.1139,7.0,2.0
34330,stifling,0.33,1.2553,8.0,2.0
34331,stigma,0.53,1.4472,6.0,2.0
34332,stigmata,0.41,1.3424,8.0,3.0
34333,stigmatism,0.02,0.301,10.0,4.0
34334,stigmatized,0.06,0.6021,11.0,3.0
34335,stigmatizing,0.02,0.301,12.0,4.0
34336,stiletto,0.33,1.2553,8.0,3.0
34337,stilettos,0.25,1.1461,9.0,3.0
34338,still,788.73,4.6045,5.0,1.0
34339,stillborn,0.29,1.2041,9.0,2.0
34340,stilled,0.1,0.7782,7.0,1.0
34341,stillness,0.43,1.3617,9.0,2.0
34342,stills,0.53,1.4472,6.0,1.0
34343,stilt,0.04,0.4771,5.0,1.0
34344,stilted,0.16,0.9542,7.0,2.0
34345,stilts,0.39,1.3222,6.0,1.0
34346,stimulant,0.51,1.4314,9.0,3.0
34347,stimulants,0.41,1.3424,10.0,3.0
34348,stimulate,1.37,1.8513,9.0,3.0
34349,stimulated,0.69,1.5563,10.0,4.0
34350,stimulates,0.49,1.415,10.0,3.0
34351,stimulating,2.35,2.0828,11.0,4.0
34352,stimulation,1.37,1.8513,11.0,4.0
34353,stimulator,0.1,0.7782,10.0,4.0
34354,stimuli,0.76,1.6021,7.0,3.0
34355,stimulus,0.51,1.4314,8.0,3.0
34356,sting,7.02,2.5551,5.0,1.0
34357,stinger,0.88,1.6628,7.0,2.0
34358,stingers,0.84,1.6435,8.0,2.0
34359,stinginess,0.06,0.6021,10.0,3.0
34360,stinging,0.9,1.6721,8.0,2.0
34361,stings,1.73,1.9494,6.0,1.0
34362,stingy,1.24,1.8062,6.0,2.0
34363,stink,13.2,2.8287,5.0,1.0
34364,stinkbug,0.04,0.4771,8.0,2.0
34365,stinkers,0.14,0.9031,8.0,2.0
34366,stinking,9.27,2.6758,8.0,2.0
34367,stinks,12.29,2.798,6.0,1.0
34368,stinky,3.57,2.2625,6.0,2.0
34369,stint,0.75,1.5911,5.0,1.0
34370,stints,0.04,0.4771,6.0,1.0
34371,stipend,0.43,1.3617,7.0,2.0
34372,stipulate,0.63,1.5185,9.0,3.0
34373,stipulated,0.43,1.3617,10.0,4.0
34374,stipulates,0.24,1.1139,10.0,3.0
34375,stipulation,0.18,1.0,11.0,4.0
34376,stipulations,0.14,0.9031,12.0,4.0
34377,stir,5.9,2.48,4.0,1.0
34378,stirred,2.41,2.0934,7.0,1.0
34379,stirring,2.61,2.1271,8.0,2.0
34380,stirrings,0.1,0.7782,9.0,2.0
34381,stirrup,0.24,1.1139,7.0,2.0
34382,stirrups,0.45,1.3802,8.0,2.0
34383,stirs,0.69,1.5563,5.0,1.0
34384,stitched,0.98,1.7076,8.0,1.0
34385,stitches,5.0,2.4082,8.0,2.0
34386,stitching,0.63,1.5185,9.0,2.0
34387,stock,25.49,3.1143,5.0,1.0
34388,stockbroker,1.06,1.7404,11.0,3.0
34389,stockbrokers,0.24,1.1139,12.0,3.0
34390,stocked,1.25,1.8129,7.0,1.0
34391,stocker,0.04,0.4771,7.0,2.0
34392,stockholder,0.88,1.6628,11.0,3.0
34393,stockholders,2.29,2.0719,12.0,3.0
34394,stocking,2.63,2.1303,8.0,2.0
34395,stockings,3.73,2.281,9.0,2.0
34396,stockpile,0.41,1.3424,9.0,2.0
34397,stockpiled,0.04,0.4771,10.0,2.0
34398,stockpiles,0.12,0.8451,10.0,2.0
34399,stockpiling,0.2,1.0414,11.0,3.0
34400,stockroom,0.55,1.4624,9.0,2.0
34401,stocks,4.08,2.3201,6.0,1.0
34402,stocky,0.18,1.0,6.0,2.0
34403,stockyard,0.22,1.0792,9.0,2.0
34404,stockyards,0.22,1.0792,10.0,2.0
34405,stodgy,0.16,0.9542,6.0,2.0
34406,stoic,0.41,1.3424,5.0,2.0
34407,stoically,0.02,0.301,9.0,3.0
34408,stoicism,0.12,0.8451,8.0,4.0
34409,stoics,0.06,0.6021,6.0,2.0
34410,stoked,0.73,1.5798,6.0,1.0
34411,stoking,0.1,0.7782,7.0,2.0
34412,stole,53.16,3.4333,5.0,1.0
34413,stolen,34.31,3.2433,6.0,2.0
34414,stolid,0.04,0.4771,6.0,2.0
34415,stomach,33.82,3.237,7.0,2.0
34416,stomachs,1.12,1.7634,8.0,2.0
34417,stomp,2.67,2.1367,5.0,1.0
34418,stomped,0.98,1.7076,7.0,1.0
34419,stomping,1.1,1.7559,8.0,2.0
34420,stone,40.63,3.3166,5.0,1.0
34421,stonecutter,0.02,0.301,11.0,3.0
34422,stoned,4.98,2.4065,6.0,1.0
34423,stones,11.39,2.7649,6.0,1.0
34424,stonewalled,0.16,0.9542,11.0,2.0
34425,stonewalling,0.12,0.8451,12.0,3.0
34426,stoneware,0.04,0.4771,9.0,2.0
34427,stoning,0.08,0.699,7.0,2.0
34428,stood,25.78,3.1193,5.0,1.0
34429,stooge,1.1,1.7559,6.0,1.0
34430,stool,3.51,2.2553,5.0,1.0
34431,stools,0.67,1.5441,6.0,1.0
34432,stoop,2.45,2.1004,5.0,1.0
34433,stooped,0.22,1.0792,7.0,1.0
34434,stooping,0.2,1.0414,8.0,2.0
34435,stop,707.27,4.5572,4.0,1.0
34436,stopgap,0.08,0.699,7.0,2.0
34437,stoplight,0.31,1.2304,9.0,2.0
34438,stoplights,0.06,0.6021,10.0,2.0
34439,stopover,0.39,1.3222,8.0,3.0
34440,stopovers,0.04,0.4771,9.0,3.0
34441,stoppage,0.24,1.1139,8.0,2.0
34442,stoppages,0.02,0.301,9.0,3.0
34443,stopped,75.37,3.5849,7.0,1.0
34444,stopper,0.51,1.4314,7.0,2.0
34445,stoppers,0.1,0.7782,8.0,2.0
34446,stopping,20.9,3.0282,8.0,2.0
34447,stops,21.8,3.0465,5.0,1.0
34448,stopwatch,0.73,1.5798,9.0,2.0
34449,stopwatches,0.04,0.4771,11.0,3.0
34450,storage,8.86,2.6561,7.0,2.0
34451,store,81.92,3.6211,5.0,1.0
34452,stored,3.31,2.2304,6.0,1.0
34453,storefront,0.45,1.3802,10.0,2.0
34454,storefronts,0.06,0.6021,11.0,2.0
34455,storehouse,0.31,1.2304,10.0,2.0
34456,storehouses,0.06,0.6021,11.0,3.0
34457,storekeeper,0.33,1.2553,11.0,3.0
34458,storekeepers,0.06,0.6021,12.0,3.0
34459,storeroom,1.63,1.9243,9.0,2.0
34460,stores,9.51,2.6866,6.0,1.0
34461,storey,0.25,1.1461,6.0,2.0
34462,storied,0.08,0.699,7.0,2.0
34463,stories,43.43,3.3456,7.0,2.0
34464,storing,0.82,1.6335,7.0,2.0
34465,storm,30.86,3.1973,5.0,1.0
34466,stormed,1.14,1.7709,7.0,1.0
34467,storminess,0.02,0.301,10.0,3.0
34468,storming,0.8,1.6232,8.0,2.0
34469,storms,2.16,2.0453,6.0,1.0
34470,stormy,1.45,1.8751,6.0,2.0
34471,story,220.78,4.0516,5.0,2.0
34472,storyboard,0.22,1.0792,10.0,3.0
34473,storybook,0.53,1.4472,9.0,3.0
34474,storybooks,0.14,0.9031,10.0,3.0
34475,storyline,0.14,0.9031,9.0,3.0
34476,storyteller,0.53,1.4472,11.0,4.0
34477,storytellers,0.16,0.9542,12.0,4.0
34478,storytelling,0.47,1.3979,12.0,4.0
34479,stoup,0.02,0.301,5.0,1.0
34480,stout,1.04,1.7324,5.0,1.0
34481,stoutly,0.04,0.4771,7.0,2.0
34482,stoutness,0.02,0.301,9.0,2.0
34483,stove,7.59,2.5888,5.0,1.0
34484,stoves,0.24,1.1139,6.0,1.0
34485,stow,1.25,1.8129,4.0,1.0
34486,stowed,0.67,1.5441,6.0,1.0
34487,straddle,0.51,1.4314,8.0,2.0
34488,straddled,0.16,0.9542,9.0,2.0
34489,straddles,0.04,0.4771,9.0,2.0
34490,straddling,0.37,1.301,10.0,2.0
34491,strafe,0.1,0.7782,6.0,1.0
34492,strafing,0.2,1.0414,8.0,2.0
34493,straggle,0.02,0.301,8.0,2.0
34494,straggled,0.04,0.4771,9.0,2.0
34495,straggler,0.24,1.1139,9.0,2.0
34496,stragglers,0.43,1.3617,10.0,2.0
34497,straight,122.43,3.7955,8.0,1.0
34498,straightaway,1.0,1.716,12.0,3.0
34499,straightedge,0.04,0.4771,12.0,2.0
34500,straighten,11.2,2.7574,10.0,2.0
34501,straightened,3.73,2.281,12.0,2.0
34502,straightening,0.96,1.699,13.0,3.0
34503,straightens,0.12,0.8451,11.0,2.0
34504,straighter,0.67,1.5441,10.0,2.0
34505,straightforward,2.0,2.0128,15.0,3.0
34506,straightforwardly,0.08,0.699,17.0,4.0
34507,straights,0.51,1.4314,9.0,1.0
34508,strain,7.08,2.5587,6.0,1.0
34509,strained,1.37,1.8513,8.0,1.0
34510,straining,0.88,1.6628,9.0,2.0
34511,strains,1.14,1.7709,7.0,1.0
34512,straitjacket,0.82,1.6335,12.0,3.0
34513,strand,1.84,1.9777,6.0,1.0
34514,stranded,3.0,2.1875,8.0,2.0
34515,stranding,0.04,0.4771,9.0,2.0
34516,strands,0.53,1.4472,7.0,1.0
34517,strange,86.43,3.6443,7.0,1.0
34518,strangely,4.47,2.3598,9.0,2.0
34519,strangeness,0.35,1.2788,11.0,2.0
34520,stranger,27.0,3.1392,8.0,2.0
34521,strangers,15.45,2.8971,9.0,2.0
34522,strangest,3.31,2.2304,9.0,2.0
34523,strangle,4.37,2.3502,8.0,2.0
34524,strangled,4.9,2.3997,9.0,2.0
34525,stranglehold,0.25,1.1461,12.0,3.0
34526,strangling,1.33,1.8388,10.0,3.0
34527,strangulation,0.96,1.699,13.0,4.0
34528,strap,5.16,2.4216,5.0,1.0
34529,strapped,3.22,2.2175,8.0,1.0
34530,strapping,1.0,1.716,9.0,2.0
34531,straps,1.31,1.8325,6.0,1.0
34532,strata,0.22,1.0792,6.0,2.0
34533,stratagem,0.22,1.0792,9.0,3.0
34534,stratagems,0.04,0.4771,10.0,3.0
34535,strategic,2.59,2.1239,9.0,3.0
34536,strategical,0.02,0.301,11.0,4.0
34537,strategically,0.45,1.3802,13.0,4.0
34538,strategies,1.06,1.7404,10.0,3.0
34539,strategist,0.41,1.3424,10.0,3.0
34540,strategists,0.1,0.7782,11.0,3.0
34541,strategize,0.24,1.1139,10.0,3.0
34542,strategy,9.45,2.6839,8.0,3.0
34543,stratified,0.02,0.301,10.0,3.0
34544,stratospheric,0.04,0.4771,13.0,4.0
34545,stratum,0.04,0.4771,7.0,2.0
34546,stratus,0.02,0.301,7.0,2.0
34547,straw,6.24,2.5038,5.0,1.0
34548,strawberries,3.92,2.3032,12.0,3.0
34549,strawberry,5.53,2.4518,10.0,3.0
34550,straws,2.1,2.0334,6.0,1.0
34551,stray,5.33,2.4362,5.0,1.0
34552,strayed,0.94,1.6902,7.0,1.0
34553,straying,0.14,0.9031,8.0,2.0
34554,strays,1.24,1.8062,6.0,1.0
34555,streak,5.78,2.4713,6.0,1.0
34556,streaked,0.06,0.6021,8.0,1.0
34557,streaker,0.06,0.6021,8.0,2.0
34558,streaking,0.61,1.5051,9.0,2.0
34559,streaks,0.94,1.6902,7.0,1.0
34560,stream,8.04,2.6138,6.0,1.0
34561,streamed,0.16,0.9542,8.0,1.0
34562,streamer,0.04,0.4771,8.0,2.0
34563,streamers,0.37,1.301,9.0,2.0
34564,streaming,0.94,1.6902,9.0,2.0
34565,streamline,0.51,1.4314,10.0,2.0
34566,streamlined,0.37,1.301,11.0,2.0
34567,streamlining,0.16,0.9542,12.0,3.0
34568,streams,1.57,1.9085,7.0,1.0
34569,street,148.18,3.8784,6.0,1.0
34570,streetcar,1.27,1.8195,9.0,2.0
34571,streets,31.59,3.2074,7.0,1.0
34572,streetwise,0.18,1.0,10.0,2.0
34573,streng,0.02,0.301,6.0,1.0
34574,strength,36.92,3.2751,8.0,1.0
34575,strengthen,1.61,1.9191,10.0,2.0
34576,strengthened,0.35,1.2788,12.0,2.0
34577,strengthening,0.35,1.2788,13.0,3.0
34578,strengthens,0.33,1.2553,11.0,2.0
34579,strengths,1.12,1.7634,9.0,1.0
34580,strenuous,0.59,1.4914,9.0,3.0
34581,strenuously,0.18,1.0,11.0,4.0
34582,strep,0.69,1.5563,5.0,1.0
34583,streps,0.02,0.301,6.0,1.0
34584,streptokinase,0.02,0.301,13.0,4.0
34585,stress,15.61,2.9015,6.0,1.0
34586,stressed,5.55,2.4533,8.0,1.0
34587,stresses,0.37,1.301,8.0,2.0
34588,stressful,2.51,2.1106,9.0,2.0
34589,stressing,0.84,1.6435,9.0,2.0
34590,stressor,0.25,1.1461,8.0,2.0
34591,stressors,0.06,0.6021,9.0,2.0
34592,stretch,14.67,2.8745,7.0,1.0
34593,stretched,2.69,2.1399,9.0,1.0
34594,stretcher,2.22,2.0569,9.0,2.0
34595,stretchers,0.33,1.2553,10.0,2.0
34596,stretches,0.9,1.6721,9.0,2.0
34597,stretching,2.22,2.0569,10.0,2.0
34598,strew,0.04,0.4771,5.0,1.0
34599,strewn,0.37,1.301,6.0,1.0
34600,stricken,1.47,1.8808,8.0,2.0
34601,strict,7.02,2.5551,6.0,1.0
34602,stricter,0.1,0.7782,8.0,2.0
34603,strictest,0.69,1.5563,9.0,2.0
34604,strictly,10.75,2.7396,8.0,2.0
34605,stricture,0.04,0.4771,9.0,2.0
34606,strictures,0.1,0.7782,10.0,2.0
34607,stride,2.1,2.0334,6.0,1.0
34608,strident,0.04,0.4771,8.0,2.0
34609,stridently,0.02,0.301,10.0,3.0
34610,strides,0.76,1.6021,7.0,1.0
34611,striding,0.27,1.1761,8.0,2.0
34612,strife,1.67,1.9345,6.0,1.0
34613,strike,45.57,3.3664,6.0,1.0
34614,strikebreaker,0.02,0.301,13.0,3.0
34615,strikebreakers,0.02,0.301,14.0,3.0
34616,strikeout,0.39,1.3222,9.0,2.0
34617,strikeouts,0.25,1.1461,10.0,2.0
34618,strikers,0.31,1.2304,8.0,2.0
34619,strikes,9.51,2.6866,7.0,1.0
34620,striking,4.39,2.3522,8.0,2.0
34621,strikingly,0.12,0.8451,10.0,3.0
34622,string,12.67,2.8109,6.0,1.0
34623,stringed,0.12,0.8451,8.0,1.0
34624,stringency,0.04,0.4771,10.0,3.0
34625,stringent,0.12,0.8451,9.0,2.0
34626,stringently,0.02,0.301,11.0,3.0
34627,stringer,0.29,1.2041,8.0,2.0
34628,stringing,0.55,1.4624,9.0,2.0
34629,strings,8.2,2.6222,7.0,1.0
34630,stringy,0.41,1.3424,7.0,2.0
34631,strip,15.69,2.9036,5.0,1.0
34632,stripe,1.45,1.8751,6.0,1.0
34633,striped,1.71,1.9445,7.0,1.0
34634,striper,0.2,1.0414,7.0,2.0
34635,stripers,0.08,0.699,8.0,2.0
34636,stripes,6.31,2.5092,7.0,1.0
34637,stripling,0.02,0.301,9.0,2.0
34638,stripped,3.59,2.2648,8.0,1.0
34639,stripper,5.24,2.4281,8.0,2.0
34640,strippers,3.37,2.238,9.0,2.0
34641,stripping,1.49,1.8865,9.0,2.0
34642,strips,1.63,1.9243,6.0,1.0
34643,striptease,0.67,1.5441,10.0,2.0
34644,strive,1.31,1.8325,6.0,1.0
34645,striven,0.08,0.699,7.0,2.0
34646,strives,0.2,1.0414,7.0,1.0
34647,striving,0.47,1.3979,8.0,2.0
34648,strivings,0.02,0.301,9.0,2.0
34649,strobe,0.33,1.2553,6.0,1.0
34650,stroganoff,0.35,1.2788,10.0,3.0
34651,stroke,13.08,2.8248,6.0,1.0
34652,stroked,0.27,1.1761,7.0,1.0
34653,strokes,2.47,2.1038,7.0,1.0
34654,stroking,0.73,1.5798,8.0,2.0
34655,stroll,4.14,2.3263,6.0,1.0
34656,strolled,0.43,1.3617,8.0,1.0
34657,stroller,0.88,1.6628,8.0,2.0
34658,strollers,0.1,0.7782,9.0,2.0
34659,strolling,1.24,1.8062,9.0,2.0
34660,strolls,0.33,1.2553,7.0,1.0
34661,strong,86.86,3.6465,6.0,1.0
34662,stronger,19.1,2.989,8.0,2.0
34663,strongest,4.75,2.3856,9.0,2.0
34664,strongholds,0.04,0.4771,11.0,2.0
34665,strongly,6.71,2.5353,8.0,2.0
34666,strongman,0.1,0.7782,9.0,2.0
34667,strontium,0.06,0.6021,9.0,3.0
34668,strove,0.14,0.9031,6.0,1.0
34669,struck,16.2,2.9175,6.0,1.0
34670,structural,1.82,1.9731,10.0,3.0
34671,structurally,0.24,1.1139,12.0,4.0
34672,structure,10.18,2.716,9.0,2.0
34673,structured,0.67,1.5441,10.0,2.0
34674,structures,1.14,1.7709,10.0,2.0
34675,structuring,0.1,0.7782,11.0,3.0
34676,struggle,13.37,2.8344,8.0,2.0
34677,struggled,2.18,2.0492,9.0,2.0
34678,struggles,1.06,1.7404,9.0,2.0
34679,struggling,6.2,2.5011,10.0,3.0
34680,strum,0.24,1.1139,5.0,1.0
34681,strumming,0.2,1.0414,9.0,2.0
34682,strung,2.24,2.0607,6.0,1.0
34683,strut,1.57,1.9085,5.0,1.0
34684,struts,0.33,1.2553,6.0,1.0
34685,strutting,0.71,1.5682,9.0,2.0
34686,strychnine,0.43,1.3617,10.0,2.0
34687,stub,0.96,1.699,4.0,1.0
34688,stubbed,0.31,1.2304,7.0,1.0
34689,stubble,0.35,1.2788,7.0,2.0
34690,stubborn,10.86,2.7443,8.0,2.0
34691,stubbornly,0.14,0.9031,10.0,3.0
34692,stubbornness,0.51,1.4314,12.0,3.0
34693,stubby,0.49,1.415,6.0,2.0
34694,stubs,0.84,1.6435,5.0,1.0
34695,stucco,0.37,1.301,6.0,2.0
34696,stuck,66.65,3.5315,5.0,1.0
34697,stud,6.94,2.5502,4.0,1.0
34698,studded,0.18,1.0,7.0,2.0
34699,student,43.04,3.3416,7.0,2.0
34700,students,30.67,3.1945,8.0,2.0
34701,studied,11.31,2.7619,7.0,2.0
34702,studies,9.35,2.6794,7.0,2.0
34703,studio,23.33,3.0759,6.0,3.0
34704,studios,2.47,2.1038,7.0,3.0
34705,studious,0.12,0.8451,8.0,3.0
34706,studiously,0.02,0.301,10.0,4.0
34707,studs,0.98,1.7076,5.0,1.0
34708,study,49.04,3.3983,5.0,2.0
34709,studying,19.35,2.9948,8.0,3.0
34710,stuff,306.92,4.1946,5.0,1.0
34711,stuffed,8.65,2.6454,7.0,1.0
34712,stuffer,0.2,1.0414,7.0,2.0
34713,stuffing,3.24,2.2201,8.0,2.0
34714,stuffs,0.67,1.5441,6.0,1.0
34715,stuffy,3.63,2.2695,6.0,2.0
34716,stull,0.02,0.301,5.0,1.0
34717,stultifying,0.06,0.6021,11.0,4.0
34718,stumble,1.96,2.0043,7.0,2.0
34719,stumbled,3.98,2.3096,8.0,2.0
34720,stumbles,0.45,1.3802,8.0,2.0
34721,stumbling,1.12,1.7634,9.0,3.0
34722,stump,2.45,2.1004,5.0,1.0
34723,stumped,1.2,1.7924,7.0,1.0
34724,stumper,0.04,0.4771,7.0,2.0
34725,stumping,0.04,0.4771,8.0,2.0
34726,stumps,0.55,1.4624,6.0,1.0
34727,stun,1.88,1.9868,4.0,1.0
34728,stung,1.53,1.8976,5.0,1.0
34729,stunk,0.9,1.6721,5.0,1.0
34730,stunned,3.71,2.2788,7.0,1.0
34731,stunning,4.1,2.3222,8.0,2.0
34732,stunningly,0.25,1.1461,10.0,3.0
34733,stuns,0.14,0.9031,5.0,1.0
34734,stunt,9.2,2.6721,5.0,1.0
34735,stunted,0.29,1.2041,7.0,2.0
34736,stunts,1.92,1.9956,6.0,1.0
34737,stupa,0.02,0.301,5.0,2.0
34738,stupendous,0.65,1.5315,10.0,3.0
34739,stupid,184.41,3.9734,6.0,2.0
34740,stupidest,2.37,2.0864,9.0,3.0
34741,stupidity,3.2,2.2148,9.0,4.0
34742,stupidly,0.61,1.5051,8.0,3.0
34743,stupor,0.37,1.301,6.0,2.0
34744,sturdier,0.02,0.301,8.0,3.0
34745,sturdy,1.69,1.9395,6.0,2.0
34746,sturgeon,0.37,1.301,8.0,2.0
34747,stutter,1.88,1.9868,7.0,2.0
34748,stuttering,0.96,1.699,10.0,3.0
34749,stutters,0.29,1.2041,8.0,2.0
34750,sty,0.37,1.301,3.0,1.0
34751,style,30.08,3.1861,5.0,1.0
34752,styled,0.12,0.8451,6.0,1.0
34753,styles,2.67,2.1367,6.0,1.0
34754,styling,0.84,1.6435,7.0,2.0
34755,stylish,2.16,2.0453,7.0,2.0
34756,stylishly,0.08,0.699,9.0,3.0
34757,stylist,0.86,1.6532,7.0,2.0
34758,stylistic,0.02,0.301,9.0,3.0
34759,stylistically,0.02,0.301,13.0,4.0
34760,stylists,0.25,1.1461,8.0,2.0
34761,stylize,0.02,0.301,7.0,2.0
34762,stylized,0.24,1.1139,8.0,2.0
34763,stylus,0.12,0.8451,6.0,2.0
34764,stymied,0.27,1.1761,7.0,2.0
34765,stymies,0.02,0.301,7.0,2.0
34766,styrene,0.02,0.301,7.0,2.0
34767,suave,0.92,1.6812,5.0,1.0
34768,sub,7.65,2.5922,3.0,1.0
34769,subatomic,0.9,1.6721,9.0,4.0
34770,subbed,0.16,0.9542,6.0,1.0
34771,subbing,0.25,1.1461,7.0,2.0
34772,subchapter,0.02,0.301,10.0,3.0
34773,subcommittee,0.84,1.6435,12.0,4.0
34774,subcommittees,0.02,0.301,13.0,4.0
34775,subcompact,0.06,0.6021,10.0,3.0
34776,subconscious,2.63,2.1303,12.0,3.0
34777,subconsciously,0.71,1.5682,14.0,4.0
34778,subcontinent,0.04,0.4771,12.0,4.0
34779,subcontract,0.08,0.699,11.0,3.0
34780,subcontracted,0.12,0.8451,13.0,4.0
34781,subcontracting,0.02,0.301,14.0,4.0
34782,subcontractor,0.04,0.4771,13.0,4.0
34783,subcontractors,0.08,0.699,14.0,4.0
34784,subcontracts,0.02,0.301,12.0,3.0
